age,employed_now,employed_wife,employed_out_wife,college_deg,children,condition,married,c_list,t_list,c_outside_self,c_outside_guess,c_outside_confidence,t_outside_guess,t_outside_confidence,t_outside_mean,c_outside_mean,c_outside_guess_frac,t_outside_guess_frac,c_outside_wedge,t_outside_wedge
27,1,0,0,TRUE,2,1,TRUE,NA,3,NA,NA,NA,57.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5780000305175781,NA,-22.655470436502554
27,1,0,0,TRUE,2,1,TRUE,NA,3,NA,NA,NA,66.30000305175781,5,80.45547348826037,82.41758241758241,NA,0.6630000305175782,NA,-14.155470436502554
27,1,0,0,TRUE,3,0,TRUE,3,NA,1,62.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.629000015258789,NA,-19.517580891703503,NA
30,2,0,0,TRUE,4,0,TRUE,1,NA,1,63.5,4,NA,NA,80.45547348826037,82.41758241758241,0.635,NA,-18.91758241758241,NA
٣٥,1,1,2,FALSE,2,0,TRUE,3,NA,0,22.299999237060547,1,NA,NA,80.45547348826037,82.41758241758241,0.22299999237060547,NA,-60.11758318052186,NA
٣٣,1,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,40,3,80.45547348826037,82.41758241758241,NA,0.4,NA,-40.45547348826037
33,1,0,0,FALSE,5,1,TRUE,NA,2,NA,NA,NA,13.199999809265137,2,80.45547348826037,82.41758241758241,NA,0.13199999809265137,NA,-67.25547367899523
31,1,0,0,FALSE,3,0,TRUE,1,NA,1,40.20000076293945,2,NA,NA,80.45547348826037,82.41758241758241,0.40200000762939453,NA,-42.217581654642956,NA
29,1,0,0,FALSE,2,1,TRUE,NA,2,NA,NA,NA,40.599998474121094,4,80.45547348826037,82.41758241758241,NA,0.40599998474121096,NA,-39.85547501413927
27,1,0,0,FALSE,3,0,TRUE,3,NA,1,67.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6709999847412109,NA,-15.317583943461315,NA
27,1,1,2,FALSE,2,0,TRUE,3,NA,1,74.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.749000015258789,NA,-7.517580891703503,NA
27,1,0,0,FALSE,2,1,TRUE,NA,1,NA,NA,NA,54.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.544000015258789,NA,-26.05547196238146
27,1,0,0,FALSE,2,0,TRUE,2,NA,1,67.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6769999694824219,NA,-14.717585469340221,NA
27,1,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,50.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.5029999923706054,NA,-30.15547425119982
27,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,58.5,4,80.45547348826037,82.41758241758241,NA,0.585,NA,-21.955473488260367
27,1,0,0,FALSE,2,0,TRUE,3,NA,1,56.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5609999847412109,NA,-26.317583943461315,NA
27,2,1,2,FALSE,3,0,TRUE,1,NA,1,61.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.6190000152587891,NA,-20.517580891703503,NA
27,1,0,0,TRUE,3,0,TRUE,3,NA,1,69.5,5,NA,NA,80.45547348826037,82.41758241758241,0.695,NA,-12.917582417582409,NA
27,1,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,67.5,5,80.45547348826037,82.41758241758241,NA,0.675,NA,-12.955473488260367
26,1,0,0,TRUE,2,1,TRUE,NA,3,NA,NA,NA,63.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.634000015258789,NA,-17.05547196238146
26,1,0,0,TRUE,2,1,TRUE,NA,2,NA,NA,NA,59.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.5919999694824218,NA,-21.25547654001818
26,1,0,0,TRUE,2,1,TRUE,NA,2,NA,NA,NA,68.5999984741211,5,80.45547348826037,82.41758241758241,NA,0.6859999847412109,NA,-11.855475014139273
26,1,0,0,TRUE,2,0,TRUE,2,NA,1,61.5,5,NA,NA,80.45547348826037,82.41758241758241,0.615,NA,-20.91758241758241,NA
26,1,0,0,TRUE,2,0,TRUE,3,NA,1,59.5,5,NA,NA,80.45547348826037,82.41758241758241,0.595,NA,-22.91758241758241,NA
26,1,1,2,TRUE,3,0,TRUE,2,NA,1,66.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.664000015258789,NA,-16.017580891703503,NA
26,1,1,2,FALSE,2,1,TRUE,NA,4,NA,NA,NA,40,5,80.45547348826037,82.41758241758241,NA,0.4,NA,-40.45547348826037
26,1,1,2,FALSE,2,1,TRUE,NA,3,NA,NA,NA,61.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.6170000076293946,NA,-18.755472725320914
26,1,1,2,FALSE,3,0,TRUE,2,NA,1,56.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.5630000305175781,NA,-26.117579365824596,NA
0,1,0,0,FALSE,5,1,FALSE,NA,3,NA,NA,NA,70.5999984741211,1,80.45547348826037,82.41758241758241,NA,0.705999984741211,NA,-9.855475014139273
26,1,0,0,FALSE,3,0,TRUE,2,NA,1,56.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5609999847412109,NA,-26.317583943461315,NA
26,1,0,0,FALSE,4,0,TRUE,2,NA,1,61,5,NA,NA,80.45547348826037,82.41758241758241,0.61,NA,-21.41758241758241,NA
26,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,61,5,80.45547348826037,82.41758241758241,NA,0.61,NA,-19.455473488260367
26,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,62.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.624000015258789,NA,-18.05547196238146
26,1,1,2,FALSE,2,0,TRUE,1,NA,1,63.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6319999694824219,NA,-19.21758546934022,NA
26,1,1,2,FALSE,2,0,TRUE,3,NA,1,80.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.8030000305175782,NA,-2.1175793658245965,NA
25,1,0,0,TRUE,3,0,TRUE,1,NA,1,54.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.544000015258789,NA,-28.017580891703503,NA
26,1,0,0,TRUE,2,1,TRUE,NA,3,NA,NA,NA,74.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.7419999694824219,NA,-6.255476540018179
32,1,0,0,TRUE,3,1,TRUE,NA,4,NA,NA,NA,100,4,80.45547348826037,82.41758241758241,NA,1,NA,19.544526511739633
25,1,1,2,TRUE,2,0,TRUE,1,NA,1,65.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.659000015258789,NA,-16.517580891703503,NA
25,1,1,2,TRUE,2,1,TRUE,NA,4,NA,NA,NA,64.5999984741211,5,80.45547348826037,82.41758241758241,NA,0.6459999847412109,NA,-15.855475014139273
25,1,1,2,TRUE,2,0,TRUE,1,NA,1,62.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6219999694824219,NA,-20.21758546934022,NA
25,1,1,2,TRUE,3,1,TRUE,NA,4,NA,NA,NA,62.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.629000015258789,NA,-17.55547196238146
25,1,1,2,TRUE,3,1,TRUE,NA,1,NA,NA,NA,79.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.7969999694824219,NA,-0.7554765400181793
25,1,1,2,TRUE,2,0,TRUE,1,NA,1,39,5,NA,NA,80.45547348826037,82.41758241758241,0.39,NA,-43.41758241758241,NA
25,1,0,0,FALSE,3,1,TRUE,NA,2,NA,NA,NA,57.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.5790000152587891,NA,-22.55547196238146
25,1,1,2,FALSE,2,0,TRUE,3,NA,1,61.20000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.6120000076293945,NA,-21.217581654642956,NA
25,1,1,2,FALSE,3,0,TRUE,2,NA,1,60.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6019999694824218,NA,-22.21758546934022,NA
25,1,0,0,FALSE,3,1,TRUE,NA,4,NA,NA,NA,55.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5509999847412109,NA,-25.355475014139273
25,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,63.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.634000015258789,NA,-17.05547196238146
25,1,1,2,FALSE,2,0,TRUE,1,NA,1,60.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.6070000076293945,NA,-21.717581654642956,NA
25,1,1,2,FALSE,4,0,TRUE,1,NA,1,70.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.7069999694824218,NA,-11.717585469340221,NA
24,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,57.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5780000305175781,NA,-22.655470436502554
24,2,1,2,TRUE,2,0,TRUE,2,NA,1,57.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.5780000305175781,NA,-24.617579365824596,NA
24,2,1,2,TRUE,1,0,TRUE,3,NA,1,92.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.9290000152587891,NA,10.482419108296497,NA
24,2,1,2,TRUE,1,1,TRUE,NA,2,NA,NA,NA,62.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.6270000076293946,NA,-17.755472725320914
24,2,1,2,TRUE,2,1,TRUE,NA,1,NA,NA,NA,66.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.6680000305175782,NA,-13.655470436502554
24,2,1,2,FALSE,1,1,TRUE,NA,4,NA,NA,NA,39,5,80.45547348826037,82.41758241758241,NA,0.39,NA,-41.45547348826037
25,2,0,0,FALSE,1,0,TRUE,3,NA,1,58.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.585999984741211,NA,-23.817583943461315,NA
24,1,1,2,FALSE,2,0,TRUE,1,NA,1,71,5,NA,NA,80.45547348826037,82.41758241758241,0.71,NA,-11.417582417582409,NA
34,1,1,1,TRUE,3,1,TRUE,NA,3,NA,NA,NA,88.5,5,80.45547348826037,82.41758241758241,NA,0.885,NA,8.044526511739633
25,1,1,2,TRUE,3,0,TRUE,2,NA,1,63.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.6309999847412109,NA,-19.317583943461315,NA
24,1,1,2,TRUE,2,1,TRUE,NA,4,NA,NA,NA,54.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.549000015258789,NA,-25.55547196238146
24,1,1,2,TRUE,2,1,TRUE,NA,2,NA,NA,NA,62.5,5,80.45547348826037,82.41758241758241,NA,0.625,NA,-17.955473488260367
24,1,1,2,FALSE,2,0,TRUE,2,NA,1,58.599998474121094,4,NA,NA,80.45547348826037,82.41758241758241,0.585999984741211,NA,-23.817583943461315,NA
24,1,1,2,FALSE,1,1,TRUE,NA,4,NA,NA,NA,64.0999984741211,5,80.45547348826037,82.41758241758241,NA,0.6409999847412109,NA,-16.355475014139273
24,1,0,0,FALSE,1,0,TRUE,2,NA,1,36.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.3609999847412109,NA,-46.317583943461315,NA
24,1,1,2,FALSE,1,1,TRUE,NA,2,NA,NA,NA,64.4000015258789,5,80.45547348826037,82.41758241758241,NA,0.644000015258789,NA,-16.05547196238146
24,1,0,0,FALSE,1,0,TRUE,2,NA,1,47.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.47099998474121096,NA,-35.317583943461315,NA
33,1,0,0,FALSE,6,0,TRUE,3,NA,0,91.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.914000015258789,NA,8.982419108296497,NA
23,1,0,0,TRUE,1,1,TRUE,NA,3,NA,NA,NA,69.9000015258789,4,80.45547348826037,82.41758241758241,NA,0.6990000152587891,NA,-10.55547196238146
23,1,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,56.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.5619999694824219,NA,-24.25547654001818
24,1,1,2,TRUE,3,0,TRUE,2,NA,1,60.20000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.6020000076293945,NA,-22.217581654642956,NA
29,1,0,0,FALSE,3,0,TRUE,1,NA,1,41,2,NA,NA,80.45547348826037,82.41758241758241,0.41,NA,-41.41758241758241,NA
24,1,0,0,FALSE,1,1,TRUE,NA,2,NA,NA,NA,67.5,5,80.45547348826037,82.41758241758241,NA,0.675,NA,-12.955473488260367
24,1,0,0,TRUE,2,1,TRUE,NA,4,NA,NA,NA,66.4000015258789,5,80.45547348826037,82.41758241758241,NA,0.664000015258789,NA,-14.05547196238146
24,1,0,0,FALSE,2,1,TRUE,NA,2,NA,NA,NA,50.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.5070000076293946,NA,-29.755472725320914
24,1,0,0,FALSE,3,0,TRUE,2,NA,1,49.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.4909999847412109,NA,-33.317583943461315,NA
24,1,0,0,FALSE,1,0,TRUE,2,NA,1,79.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.7909999847412109,NA,-3.3175839434613152,NA
24,1,0,0,FALSE,1,1,TRUE,NA,4,NA,NA,NA,55.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.5559999847412109,NA,-24.855475014139273
24,1,1,2,FALSE,1,0,TRUE,3,NA,1,62.5,5,NA,NA,80.45547348826037,82.41758241758241,0.625,NA,-19.91758241758241,NA
28,1,1,2,TRUE,2,1,TRUE,NA,3,NA,NA,NA,60.400001525878906,3,80.45547348826037,82.41758241758241,NA,0.6040000152587891,NA,-20.05547196238146
31,1,1,2,TRUE,4,1,TRUE,NA,3,NA,NA,NA,91.30000305175781,4,80.45547348826037,82.41758241758241,NA,0.9130000305175782,NA,10.844529563497446
23,1,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,78,5,80.45547348826037,82.41758241758241,NA,0.78,NA,-2.455473488260367
23,1,0,0,FALSE,2,0,TRUE,3,NA,1,77.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.7780000305175782,NA,-4.6175793658245965,NA
23,1,1,2,TRUE,1,0,TRUE,2,NA,1,64.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.6480000305175782,NA,-17.617579365824596,NA
23,1,0,0,TRUE,2,0,TRUE,1,NA,1,82.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.8269999694824218,NA,0.2824145306597785,NA
23,1,0,0,FALSE,2,1,TRUE,NA,3,NA,NA,NA,59,5,80.45547348826037,82.41758241758241,NA,0.59,NA,-21.455473488260367
33,2,0,0,TRUE,6,1,TRUE,NA,4,NA,NA,NA,75.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.7580000305175781,NA,-4.655470436502554
23,1,1,2,TRUE,1,0,TRUE,2,NA,1,59.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.5919999694824218,NA,-23.21758546934022,NA
23,1,0,0,TRUE,1,0,TRUE,2,NA,1,50,5,NA,NA,80.45547348826037,82.41758241758241,0.5,NA,-32.41758241758241,NA
23,1,0,0,TRUE,2,1,TRUE,NA,3,NA,NA,NA,74.9000015258789,5,80.45547348826037,82.41758241758241,NA,0.749000015258789,NA,-5.555471962381461
23,1,0,0,FALSE,1,1,TRUE,NA,2,NA,NA,NA,59.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.5919999694824218,NA,-21.25547654001818
23,1,1,2,FALSE,2,0,TRUE,1,NA,1,57.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5709999847412109,NA,-25.317583943461315,NA
31,1,1,2,TRUE,3,0,TRUE,1,NA,1,90.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.9059999847412109,NA,8.182416056538685,NA
23,1,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,63.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.639000015258789,NA,-16.55547196238146
23,1,1,2,FALSE,2,0,TRUE,2,NA,1,50.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.5070000076293946,NA,-31.717581654642956,NA
23,1,0,0,FALSE,1,1,TRUE,NA,4,NA,NA,NA,60.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.6080000305175781,NA,-19.655470436502554
23,1,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,55.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.5540000152587891,NA,-25.05547196238146
23,1,0,0,FALSE,1,0,TRUE,1,NA,1,55.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.5540000152587891,NA,-27.017580891703503,NA
23,1,1,2,FALSE,1,0,TRUE,2,NA,1,74.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.745999984741211,NA,-7.817583943461315,NA
22,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,100,5,80.45547348826037,82.41758241758241,NA,1,NA,19.544526511739633
22,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,95.9000015258789,5,80.45547348826037,82.41758241758241,NA,0.9590000152587891,NA,15.44452803761854
33,1,0,0,TRUE,3,0,TRUE,1,NA,1,69.19999694824219,3,NA,NA,80.45547348826037,82.41758241758241,0.6919999694824219,NA,-13.217585469340221,NA
22,1,0,0,TRUE,1,1,TRUE,NA,3,NA,NA,NA,53.5,5,80.45547348826037,82.41758241758241,NA,0.535,NA,-26.955473488260367
22,1,1,2,TRUE,1,0,TRUE,1,NA,1,52.79999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.5279999923706055,NA,-29.617583180521862,NA
22,1,0,0,TRUE,1,0,TRUE,1,NA,1,55.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5509999847412109,NA,-27.317583943461315,NA
22,1,0,0,TRUE,1,1,TRUE,NA,1,NA,NA,NA,56.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.5690000152587891,NA,-23.55547196238146
27,1,1,1,TRUE,2,0,TRUE,1,NA,1,44.5,3,NA,NA,80.45547348826037,82.41758241758241,0.445,NA,-37.91758241758241,NA
22,1,1,2,FALSE,1,1,TRUE,NA,2,NA,NA,NA,67.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.6719999694824219,NA,-13.25547654001818
22,1,1,2,FALSE,1,1,TRUE,NA,4,NA,NA,NA,56.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.5659999847412109,NA,-23.855475014139273
22,1,1,2,FALSE,1,0,TRUE,1,NA,1,66.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.6680000305175782,NA,-15.617579365824596,NA
22,1,1,2,FALSE,1,1,TRUE,NA,3,NA,NA,NA,57.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5709999847412109,NA,-23.355475014139273
22,1,1,2,FALSE,1,1,TRUE,NA,3,NA,NA,NA,58.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.580999984741211,NA,-22.355475014139273
22,1,1,2,FALSE,1,0,TRUE,3,NA,1,52,5,NA,NA,80.45547348826037,82.41758241758241,0.52,NA,-30.41758241758241,NA
21,1,1,2,TRUE,1,1,TRUE,NA,4,NA,NA,NA,57.5,5,80.45547348826037,82.41758241758241,NA,0.575,NA,-22.955473488260367
21,1,1,2,FALSE,1,0,TRUE,1,NA,1,49,5,NA,NA,80.45547348826037,82.41758241758241,0.49,NA,-33.41758241758241,NA
21,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,56.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5609999847412109,NA,-24.355475014139273
21,1,0,0,TRUE,1,0,TRUE,3,NA,1,68,5,NA,NA,80.45547348826037,82.41758241758241,0.68,NA,-14.417582417582409,NA
21,1,0,0,TRUE,1,0,TRUE,1,NA,1,68,5,NA,NA,80.45547348826037,82.41758241758241,0.68,NA,-14.417582417582409,NA
21,1,1,2,TRUE,1,0,TRUE,2,NA,1,62.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6219999694824219,NA,-20.21758546934022,NA
21,1,1,2,FALSE,1,1,TRUE,NA,3,NA,NA,NA,52.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.524000015258789,NA,-28.05547196238146
21,1,0,0,TRUE,1,1,TRUE,NA,3,NA,NA,NA,59.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.5969999694824218,NA,-20.75547654001818
21,1,1,2,TRUE,1,0,TRUE,2,NA,1,70.5,5,NA,NA,80.45547348826037,82.41758241758241,0.705,NA,-11.917582417582409,NA
21,1,1,2,TRUE,1,0,TRUE,1,NA,1,56.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.5630000305175781,NA,-26.117579365824596,NA
21,1,1,2,FALSE,1,0,TRUE,2,NA,1,66.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6609999847412109,NA,-16.317583943461315,NA
21,1,0,0,TRUE,1,0,TRUE,3,NA,1,47.29999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.47299999237060547,NA,-35.11758318052186,NA
21,1,0,0,TRUE,1,1,TRUE,NA,4,NA,NA,NA,76.9000015258789,5,80.45547348826037,82.41758241758241,NA,0.769000015258789,NA,-3.5554719623814606
21,1,1,2,TRUE,1,1,TRUE,NA,4,NA,NA,NA,65.5,5,80.45547348826037,82.41758241758241,NA,0.655,NA,-14.955473488260367
20,1,0,0,TRUE,1,1,TRUE,NA,4,NA,NA,NA,64.9000015258789,5,80.45547348826037,82.41758241758241,NA,0.649000015258789,NA,-15.55547196238146
20,1,0,0,TRUE,1,0,TRUE,2,NA,1,71.5,5,NA,NA,80.45547348826037,82.41758241758241,0.715,NA,-10.917582417582409,NA
20,1,0,0,TRUE,1,0,TRUE,3,NA,1,61.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.6140000152587891,NA,-21.017580891703503,NA
20,1,0,0,TRUE,1,0,TRUE,2,NA,1,66.5,5,NA,NA,80.45547348826037,82.41758241758241,0.665,NA,-15.917582417582409,NA
20,1,1,2,TRUE,1,1,TRUE,NA,4,NA,NA,NA,62.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.6219999694824219,NA,-18.25547654001818
20,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,55.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.5540000152587891,NA,-25.05547196238146
20,1,0,0,TRUE,1,1,TRUE,NA,4,NA,NA,NA,52.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.5270000076293946,NA,-27.755472725320914
20,1,1,2,FALSE,2,1,TRUE,NA,1,NA,NA,NA,57.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5780000305175781,NA,-22.655470436502554
20,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,69.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.6919999694824219,NA,-11.25547654001818
20,1,0,0,TRUE,2,0,TRUE,2,NA,1,72.5,5,NA,NA,80.45547348826037,82.41758241758241,0.725,NA,-9.917582417582409,NA
20,1,1,2,TRUE,1,0,TRUE,1,NA,1,62.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.624000015258789,NA,-20.017580891703503,NA
20,1,1,2,FALSE,1,1,TRUE,NA,1,NA,NA,NA,55.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5580000305175781,NA,-24.655470436502554
20,1,0,0,FALSE,2,0,TRUE,2,NA,1,78.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.7830000305175782,NA,-4.1175793658245965,NA
26,1,1,2,TRUE,3,0,TRUE,1,NA,1,11,2,NA,NA,80.45547348826037,82.41758241758241,0.11,NA,-71.41758241758241,NA
20,1,0,0,FALSE,2,0,TRUE,2,NA,1,100,5,NA,NA,80.45547348826037,82.41758241758241,1,NA,17.58241758241759,NA
21,1,0,0,FALSE,1,0,TRUE,2,NA,1,76.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.769000015258789,NA,-5.517580891703503,NA
20,1,0,0,TRUE,1,1,TRUE,NA,3,NA,NA,NA,48.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.4859999847412109,NA,-31.855475014139273
33,1,0,0,TRUE,1,1,TRUE,NA,4,NA,NA,NA,69.9000015258789,3,80.45547348826037,82.41758241758241,NA,0.6990000152587891,NA,-10.55547196238146
30,1,0,0,TRUE,1,0,TRUE,1,NA,1,18.600000381469727,3,NA,NA,80.45547348826037,82.41758241758241,0.18600000381469728,NA,-63.81758203611268,NA
20,1,1,2,TRUE,1,0,TRUE,1,NA,1,54,5,NA,NA,80.45547348826037,82.41758241758241,0.54,NA,-28.41758241758241,NA
20,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,72.4000015258789,5,80.45547348826037,82.41758241758241,NA,0.7240000152587891,NA,-8.05547196238146
20,1,0,0,TRUE,1,0,TRUE,1,NA,1,43.900001525878906,4,NA,NA,80.45547348826037,82.41758241758241,0.43900001525878907,NA,-38.5175808917035,NA
20,1,0,0,TRUE,1,1,TRUE,NA,2,NA,NA,NA,61.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.6119999694824219,NA,-19.25547654001818
20,1,0,0,TRUE,1,1,TRUE,NA,2,NA,NA,NA,56.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.5640000152587891,NA,-24.05547196238146
20,1,0,0,TRUE,1,1,TRUE,NA,2,NA,NA,NA,73.9000015258789,5,80.45547348826037,82.41758241758241,NA,0.7390000152587891,NA,-6.555471962381461
20,1,0,0,TRUE,1,0,TRUE,1,NA,1,59.5,5,NA,NA,80.45547348826037,82.41758241758241,0.595,NA,-22.91758241758241,NA
34,1,0,0,FALSE,4,1,TRUE,NA,1,NA,NA,NA,1,1,80.45547348826037,82.41758241758241,NA,0.01,NA,-79.45547348826037
20,1,0,0,FALSE,1,0,TRUE,2,NA,1,67.5,5,NA,NA,80.45547348826037,82.41758241758241,0.675,NA,-14.917582417582409,NA
20,1,0,0,TRUE,1,1,TRUE,NA,2,NA,NA,NA,60,5,80.45547348826037,82.41758241758241,NA,0.6,NA,-20.455473488260367
20,1,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,61,5,80.45547348826037,82.41758241758241,NA,0.61,NA,-19.455473488260367
21,1,0,0,FALSE,1,0,TRUE,2,NA,1,75.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.759000015258789,NA,-6.517580891703503,NA
20,1,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,60.5,5,80.45547348826037,82.41758241758241,NA,0.605,NA,-19.955473488260367
20,1,0,0,TRUE,1,0,TRUE,1,NA,1,64.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.644000015258789,NA,-18.017580891703503,NA
21,1,1,2,FALSE,1,0,TRUE,2,NA,1,50,5,NA,NA,80.45547348826037,82.41758241758241,0.5,NA,-32.41758241758241,NA
20,1,0,0,TRUE,1,1,TRUE,NA,4,NA,NA,NA,62.5,5,80.45547348826037,82.41758241758241,NA,0.625,NA,-17.955473488260367
21,1,0,0,TRUE,1,1,TRUE,NA,3,NA,NA,NA,70.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.7069999694824218,NA,-9.75547654001818
21,1,0,0,TRUE,1,0,TRUE,3,NA,1,67.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.6730000305175782,NA,-15.117579365824596,NA
21,1,0,0,TRUE,1,0,TRUE,1,NA,1,77.5,5,NA,NA,80.45547348826037,82.41758241758241,0.775,NA,-4.917582417582409,NA
21,1,0,0,TRUE,1,1,TRUE,NA,3,NA,NA,NA,70.5,5,80.45547348826037,82.41758241758241,NA,0.705,NA,-9.955473488260367
٣٤,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,0,5,80.45547348826037,82.41758241758241,NA,0,NA,-80.45547348826037
